CustomerID,CustomerName,Gender,Age,MaritalStatus,DependentsCount,Occupation,IncomeBand,CustomerSegment,CustomerLifetimeValue,Region,State,City,ZipCode,Market,UrbanRural,PopulationDensity,NetworkCoverageScore,AccountStartDate,TenureMonths,ContractType,InternetService,PhoneService,NumLines,DeviceType,DeviceAgeMonths,UnlimitedData,StreamingTV,StreamingMovies,InternationalCalling,VoicemailService,SecurityPackage,CloudBackup,MonthlyDataUsageGB,MonthlyVoiceMinutes,MonthlySMS,AppUsageFrequency,PortalVisits,DaysSinceLastLogin,MonthlyCharges,TotalCharges,Revenue,ARPU,RevenueLast12M,MonthlyDiscount,PromotionType,AutoPayEnabled,PaymentMethod,LatePaymentsLast12M,FailedPaymentCount,SatisfactionScore,NPSScore,SupportTicketsLast90Days,ComplaintCount,AvgResolutionTimeHours,OutageImpactScore,CustomerStatus,Churn,ChurnDate,ChurnReason,ChurnProbability,RiskSegment,RetentionOfferGiven,RetentionOfferAccepted
C007330,Customer 7330,Male,65,Married,2,Business,High,Premium,3910.31,West,Oregon,Portland,27547,Urban,Rural,8600,60.6,2024-04-11,43,Month-to-Month,Fiber Optic,Yes,6,Router,24,Yes,No,Yes,No,Yes,Yes,No,454.4,3483,365,16,10,50,43.99,1891.57,1891.57,43.99,527.88,8.47,Retention,No,Mailed Check,5,2,7,-64,3,2,34.9,7,Churned,Yes,2025-09-05,Service Issues,0.33,Medium,No,Yes
C007331,Customer 7331,Female,23,Single,2,Government,Medium,Consumer,27389.09,South,Georgia,Atlanta,42115,Urban,Rural,3930,70.2,2024-02-23,99,Two Year,Fiber Optic,Yes,3,Router,24,No,Yes,Yes,No,No,No,Yes,101.0,3281,637,26,9,178,122.72,12149.28,12149.28,122.72,1472.64,5.06,Bundle,No,Electronic Check,4,0,8,-12,3,1,3.2,3,Active,No,,,0.08,Medium,Yes,Yes
C007332,Customer 7332,Female,35,Divorced,5,Professional,High,Consumer,9578.89,Northeast,New Jersey,Newark,63104,Urban,Urban,2751,76.6,2020-07-02,31,Month-to-Month,Fiber Optic,Yes,3,Android,17,No,No,Yes,Yes,No,Yes,No,348.5,881,706,27,2,42,124.45,3857.95,3857.95,124.45,1493.4,11.15,None,No,Mailed Check,4,2,5,55,2,0,2.6,2,Active,No,,,0.33,High,No,No
C007333,Customer 7333,Female,32,Single,5,Student,Low,Business,18860.28,West,Washington,Seattle,52184,Metro,Urban,3600,60.2,2022-05-18,85,Two Year,Fiber Optic,Yes,2,Tablet,37,Yes,Yes,Yes,Yes,No,Yes,Yes,107.9,3644,377,1,14,131,124.04,10543.4,10543.4,124.04,1488.48,17.1,Seasonal,Yes,Electronic Check,0,2,4,64,3,1,30.7,2,Active,No,,,0.2,Low,No,Yes
C007334,Customer 7334,Female,75,Married,1,Retired,Medium,Business,5293.55,Northeast,New Jersey,Newark,13079,Metro,Urban,5480,98.3,2021-04-04,31,Month-to-Month,Fiber Optic,Yes,4,iPhone,49,No,No,Yes,Yes,Yes,Yes,No,421.2,1375,1350,29,17,22,128.9,3995.9,3995.9,128.9,1546.8,26.24,Seasonal,Yes,Mailed Check,3,1,10,-96,3,0,24.2,2,Churned,Yes,2025-04-12,Network Quality,0.33,High,Yes,No
C007335,Customer 7335,Female,28,Married,5,Student,High,Consumer,9964.81,Northeast,New Jersey,Newark,69866,Metro,Urban,3998,77.5,2021-10-02,83,Month-to-Month,Fiber Optic,Yes,2,Tablet,53,No,No,Yes,Yes,Yes,No,No,119.7,170,2460,30,3,83,80.98,6721.34,6721.34,80.98,971.76,8.4,Bundle,No,Credit Card,1,3,4,-84,4,0,6.3,2,Churned,Yes,2025-10-06,Network Quality,0.45,High,No,No
C007336,Customer 7336,Male,38,Divorced,5,Business,Low,Consumer,3740.18,Northeast,Massachusetts,Boston,24890,Urban,Rural,8259,68.9,2019-08-31,25,One Year,Fiber Optic,Yes,5,Android,30,Yes,Yes,No,Yes,No,No,No,87.4,934,1144,6,2,24,100.12,2503.0,2503.0,100.12,1201.44,21.66,Retention,No,Electronic Check,0,2,8,-47,2,2,34.0,10,Active,No,,,0.08,High,No,Yes
C007337,Customer 7337,Male,72,Married,1,Business,High,Family,24332.2,South,Georgia,Atlanta,35993,Suburban,Rural,7436,87.7,2020-05-08,113,Two Year,DSL,Yes,1,iPhone,35,No,No,Yes,No,Yes,Yes,No,177.8,823,2465,25,12,178,108.45,12254.85,12254.85,108.45,1301.4,29.81,Bundle,Yes,Bank Transfer,1,1,10,67,2,4,1.1,8,Churned,Yes,2026-01-01,Competitor Offer,0.16,Medium,Yes,No
C007338,Customer 7338,Female,56,Married,2,Government,High,Consumer,665.43,Northeast,New Jersey,Newark,42467,Urban,Rural,3847,81.9,2020-12-05,3,One Year,DSL,Yes,2,iPhone,49,No,Yes,Yes,Yes,Yes,Yes,Yes,45.9,2240,2312,29,2,95,87.69,263.07,263.07,87.69,263.07,10.87,Retention,No,Mailed Check,6,3,4,40,2,0,70.0,1,Active,No,,,0.2,High,Yes,Yes
C007339,Customer 7339,Female,18,Single,4,Student,Low,Family,12690.52,Midwest,Minnesota,Minneapolis,16769,Metro,Rural,7036,86.5,2025-10-31,65,One Year,Fiber Optic,Yes,4,Tablet,41,No,No,Yes,No,Yes,Yes,Yes,59.6,90,720,12,16,56,110.59,7188.35,7188.35,110.59,1327.08,19.51,None,No,Electronic Check,1,2,1,-71,2,0,43.8,5,Active,No,,,0.2,Low,Yes,Yes
C007340,Customer 7340,Female,19,Single,1,Government,Low,Family,3083.78,Northeast,New York,New York,45946,Urban,Urban,6894,83.3,2020-06-07,39,Month-to-Month,Fiber Optic,Yes,4,Tablet,50,Yes,Yes,No,No,No,Yes,Yes,122.2,3429,2414,15,20,155,67.65,2638.35,2638.35,67.65,811.8,8.05,Bundle,No,Credit Card,0,0,6,-66,1,2,50.1,6,Churned,Yes,2025-12-27,Network Quality,0.33,Low,No,No
C007341,Customer 7341,Female,51,Married,1,Retired,High,Premium,14249.72,Northeast,New Jersey,Newark,89762,Metro,Urban,752,81.6,2025-07-06,109,Month-to-Month,Cable,Yes,6,Tablet,21,Yes,Yes,Yes,Yes,No,No,No,400.2,3056,390,21,15,105,102.48,11170.32,11170.32,102.48,1229.76,3.42,None,Yes,Credit Card,2,1,8,20,3,0,52.9,4,Churned,Yes,2026-04-15,Price Too High,0.33,Medium,Yes,No
C007342,Customer 7342,Female,27,Divorced,1,Professional,Medium,Consumer,4263.17,South,North Carolina,Charlotte,13115,Metro,Urban,2726,95.3,2025-09-03,49,One Year,Cable,Yes,4,iPhone,38,No,Yes,Yes,Yes,No,No,No,454.6,1711,2129,15,18,42,37.3,1827.7,1827.7,37.3,447.6,9.75,None,No,Electronic Check,0,2,5,26,1,0,11.7,2,Active,No,,,0.08,Low,Yes,No
C007343,Customer 7343,Male,51,Married,2,Student,Low,Premium,12544.2,Northeast,Pennsylvania,Philadelphia,76660,Metro,Urban,447,76.0,2019-09-22,94,Two Year,Fiber Optic,Yes,3,iPhone,55,No,No,No,Yes,No,No,No,144.7,3221,2664,23,9,155,106.8,10039.2,10039.2,106.8,1281.6,11.09,Retention,Yes,Bank Transfer,3,2,6,-82,2,1,26.0,8,Active,No,,,0.08,Low,Yes,Yes
C007344,Customer 7344,Female,41,Divorced,2,Government,Medium,Business,39561.57,Northeast,Pennsylvania,Philadelphia,10049,Suburban,Urban,5977,92.0,2025-03-21,107,Two Year,DSL,Yes,1,iPhone,25,Yes,Yes,Yes,Yes,Yes,No,Yes,145.3,3854,2106,23,16,27,134.59,14401.13,14401.13,134.59,1615.08,6.69,Seasonal,No,Bank Transfer,5,0,7,-87,5,2,20.9,10,Active,No,,,0.08,Low,No,No
C007345,Customer 7345,Male,59,Divorced,3,Retired,Medium,Business,5833.87,South,Georgia,Atlanta,44705,Urban,Rural,5106,91.9,2022-10-09,20,One Year,Fiber Optic,Yes,4,Router,47,Yes,No,No,No,No,Yes,No,482.4,3587,2771,21,15,12,167.7,3354.0,3354.0,167.7,2012.4,23.55,None,Yes,Bank Transfer,5,0,5,-16,2,4,12.0,10,Active,No,,,0.16,High,No,Yes
C007346,Customer 7346,Female,69,Single,1,Professional,High,Business,14702.06,Midwest,Ohio,Columbus,59823,Metro,Urban,5341,60.5,2021-10-11,41,One Year,Cable,Yes,3,iPhone,40,No,No,Yes,No,Yes,Yes,Yes,267.1,853,1083,27,10,160,163.39,6698.99,6698.99,163.39,1960.68,29.74,None,No,Mailed Check,1,3,6,59,1,4,65.7,6,Active,No,,,0.16,Low,Yes,No
C007347,Customer 7347,Female,25,Divorced,0,Government,Low,Business,1817.14,Midwest,Michigan,Detroit,89526,Urban,Rural,6969,91.3,2021-06-12,17,Month-to-Month,DSL,Yes,6,Android,3,No,Yes,Yes,Yes,No,Yes,Yes,171.1,3777,1490,13,13,72,48.79,829.43,829.43,48.79,585.48,8.95,Retention,Yes,Bank Transfer,5,2,2,-12,0,0,57.6,5,Active,No,,,0.45,High,No,Yes
C007348,Customer 7348,Female,49,Single,0,Student,Medium,Business,30240.69,West,Oregon,Portland,91170,Urban,Urban,1438,96.1,2020-10-15,102,Two Year,Fiber Optic,Yes,5,Router,58,Yes,No,No,Yes,Yes,Yes,Yes,141.9,370,1250,2,10,25,144.15,14703.3,14703.3,144.15,1729.8,22.16,Seasonal,Yes,Bank Transfer,4,0,7,89,0,2,46.5,6,Active,No,,,0.08,Low,Yes,Yes
C007349,Customer 7349,Male,61,Divorced,0,Business,High,Consumer,6673.6,West,California,Los Angeles,92392,Urban,Urban,4459,64.2,2025-09-11,48,One Year,DSL,Yes,5,Android,51,No,Yes,Yes,No,No,No,No,127.5,538,2581,19,5,87,114.27,5484.96,5484.96,114.27,1371.24,21.54,Retention,Yes,Bank Transfer,3,3,6,-1,1,1,27.2,1,Active,No,,,0.08,Low,Yes,Yes
C007350,Customer 7350,Female,56,Divorced,4,Student,Low,Family,23948.11,Northeast,New York,New York,11013,Urban,Urban,5455,66.3,2020-08-28,67,Month-to-Month,DSL,Yes,3,Tablet,50,Yes,No,No,No,Yes,No,Yes,110.5,1364,606,8,17,103,160.05,10723.35,10723.35,160.05,1920.6,17.64,None,Yes,Credit Card,3,3,7,-55,4,2,48.0,7,Active,No,,,0.33,Low,No,No
C007351,Customer 7351,Female,63,Divorced,1,Business,Low,Family,16157.21,West,Nevada,Las Vegas,75608,Metro,Rural,9031,83.2,2025-08-17,116,Month-to-Month,Fiber Optic,Yes,4,Android,21,Yes,Yes,Yes,No,No,No,Yes,36.6,614,348,19,12,94,66.0,7656.0,7656.0,66.0,792.0,11.31,Bundle,No,Mailed Check,3,2,2,-34,0,0,37.6,9,Active,No,,,0.45,High,No,No
C007352,Customer 7352,Female,32,Married,0,Business,Medium,Family,10723.8,Northeast,New York,New York,36614,Urban,Urban,7254,95.5,2018-07-29,95,One Year,Fiber Optic,Yes,2,Router,1,No,Yes,Yes,Yes,Yes,Yes,Yes,494.1,1909,2935,29,17,176,68.75,6531.25,6531.25,68.75,825.0,10.33,Retention,Yes,Credit Card,0,3,3,72,1,2,3.9,4,Active,No,,,0.2,High,Yes,Yes
C007353,Customer 7353,Male,30,Single,5,Business,High,Business,13107.93,Midwest,Ohio,Columbus,66269,Metro,Urban,1121,72.0,2018-07-11,90,Two Year,Cable,Yes,3,Android,15,Yes,Yes,Yes,Yes,Yes,Yes,No,144.5,3296,1001,7,17,56,72.77,6549.3,6549.3,72.77,873.24,19.31,Bundle,Yes,Electronic Check,1,1,5,60,3,3,6.5,1,Churned,Yes,2025-03-13,Price Too High,0.16,Medium,Yes,Yes
C007354,Customer 7354,Male,74,Married,0,Student,High,Premium,9160.54,Midwest,Ohio,Columbus,17420,Metro,Urban,7390,67.9,2023-12-26,34,Month-to-Month,Fiber Optic,Yes,1,iPhone,56,No,Yes,No,Yes,No,No,No,49.7,499,3000,2,1,134,107.38,3650.92,3650.92,107.38,1288.56,18.5,None,No,Credit Card,1,2,9,49,2,2,5.3,3,Churned,Yes,2026-07-26,Competitor Offer,0.33,Medium,Yes,No
C007355,Customer 7355,Female,30,Married,2,Student,Low,Family,28739.14,West,California,Los Angeles,92164,Urban,Urban,1575,69.1,2026-01-19,77,Two Year,DSL,Yes,4,Android,59,No,No,No,No,Yes,No,Yes,113.5,2162,134,4,14,105,154.9,11927.3,11927.3,154.9,1858.8,24.97,Seasonal,No,Credit Card,0,2,10,66,7,1,29.0,10,Active,No,,,0.08,High,No,No
C007356,Customer 7356,Male,48,Single,3,Professional,High,Business,26943.52,South,Georgia,Atlanta,53648,Metro,Urban,179,95.3,2018-03-15,119,Month-to-Month,DSL,Yes,2,Tablet,52,No,Yes,No,No,Yes,No,Yes,392.0,3633,1608,27,18,73,119.53,14224.07,14224.07,119.53,1434.36,5.18,Retention,No,Electronic Check,3,2,6,-20,1,0,3.2,3,Churned,Yes,2026-05-31,Price Too High,0.33,Low,Yes,Yes
C007357,Customer 7357,Male,44,Single,1,Student,High,Family,1309.19,Midwest,Minnesota,Minneapolis,28346,Metro,Rural,7831,93.8,2024-01-22,13,Month-to-Month,DSL,Yes,6,iPhone,35,Yes,No,No,Yes,Yes,No,No,372.9,369,414,20,12,67,57.01,741.13,741.13,57.01,684.12,19.42,None,No,Mailed Check,6,2,9,-57,3,2,39.3,10,Churned,Yes,2025-03-24,Network Quality,0.33,High,No,No
C007358,Customer 7358,Male,40,Married,4,Business,Medium,Business,9409.06,South,Florida,Miami,16735,Metro,Urban,8472,92.7,2019-01-05,68,Two Year,Fiber Optic,Yes,6,iPhone,22,Yes,No,Yes,No,Yes,No,Yes,238.0,969,605,13,13,71,77.1,5242.8,5242.8,77.1,925.2,3.16,Retention,No,Bank Transfer,6,3,8,43,2,2,13.5,2,Active,No,,,0.08,Medium,No,No
C007359,Customer 7359,Male,58,Single,5,Business,High,Business,13873.07,West,Washington,Seattle,49067,Metro,Urban,3903,84.5,2021-03-08,118,Month-to-Month,Cable,Yes,5,Android,27,Yes,No,Yes,No,No,No,No,345.3,2369,2277,25,14,102,46.39,5474.02,5474.02,46.39,556.68,9.49,Retention,Yes,Electronic Check,2,1,9,-22,0,1,15.7,8,Churned,Yes,2025-02-19,Price Too High,0.33,High,Yes,No
C007360,Customer 7360,Male,42,Divorced,0,Government,Low,Family,5670.08,Midwest,Minnesota,Minneapolis,51872,Metro,Urban,8010,86.7,2019-05-21,67,Month-to-Month,DSL,Yes,5,iPhone,34,No,Yes,No,No,Yes,No,Yes,14.6,177,1958,14,4,28,61.33,4109.11,4109.11,61.33,735.96,5.16,Retention,No,Electronic Check,6,0,9,95,1,0,31.4,2,Active,No,,,0.33,High,Yes,Yes
C007361,Customer 7361,Female,70,Married,4,Business,High,Family,7522.07,Northeast,New Jersey,Newark,71544,Metro,Urban,3151,98.7,2022-04-21,96,Month-to-Month,Cable,Yes,2,Android,60,No,Yes,Yes,Yes,No,Yes,No,174.9,2841,2209,16,18,38,41.2,3955.2,3955.2,41.2,494.4,20.33,Bundle,No,Bank Transfer,4,2,10,95,1,3,37.7,7,Churned,Yes,2026-03-13,Service Issues,0.41,Medium,No,Yes
C007362,Customer 7362,Female,79,Divorced,0,Business,Medium,Family,11658.81,Northeast,New Jersey,Newark,78136,Metro,Rural,2121,98.3,2025-04-05,90,One Year,DSL,Yes,6,iPhone,18,Yes,No,Yes,Yes,No,Yes,No,421.5,671,2790,24,0,155,63.27,5694.3,5694.3,63.27,759.24,17.71,Seasonal,No,Credit Card,0,1,6,-35,3,1,50.3,8,Active,No,,,0.08,Low,Yes,Yes
C007363,Customer 7363,Male,78,Single,0,Government,Low,Premium,7051.78,Northeast,Massachusetts,Boston,14315,Urban,Urban,1735,88.5,2023-01-29,68,One Year,DSL,Yes,4,Router,9,No,No,No,Yes,Yes,No,Yes,207.0,1487,578,30,19,76,82.53,5612.04,5612.04,82.53,990.36,3.51,Retention,No,Credit Card,2,3,6,91,2,0,52.7,5,Active,No,,,0.08,Medium,Yes,Yes
C007364,Customer 7364,Female,55,Single,1,Professional,High,Consumer,9562.01,West,Nevada,Las Vegas,56455,Suburban,Rural,8454,83.5,2018-10-27,34,Two Year,Cable,Yes,3,Router,23,No,No,Yes,Yes,Yes,Yes,Yes,139.0,823,160,22,4,158,145.25,4938.5,4938.5,145.25,1743.0,20.78,Bundle,No,Electronic Check,3,2,5,97,2,1,64.6,2,Active,No,,,0.08,High,No,Yes
C007365,Customer 7365,Male,76,Married,3,Professional,Low,Premium,15337.35,West,Oregon,Portland,60337,Urban,Urban,9525,70.7,2022-08-04,45,Month-to-Month,DSL,Yes,1,Router,30,No,No,Yes,No,Yes,Yes,Yes,318.0,2665,605,18,10,125,140.78,6335.1,6335.1,140.78,1689.36,19.16,Bundle,Yes,Credit Card,0,2,2,-96,4,1,5.4,2,Active,No,,,0.45,Medium,Yes,Yes
C007366,Customer 7366,Female,33,Single,4,Retired,Low,Family,4153.96,South,Texas,Houston,90250,Suburban,Rural,5605,65.4,2021-09-01,47,Month-to-Month,Fiber Optic,Yes,3,Router,31,Yes,No,Yes,No,Yes,Yes,No,51.5,243,679,2,10,11,57.91,2721.77,2721.77,57.91,694.92,9.66,Seasonal,Yes,Bank Transfer,2,2,9,5,1,1,12.7,6,Active,No,,,0.33,Medium,No,No
C007367,Customer 7367,Male,40,Married,1,Government,Medium,Premium,1007.09,West,California,Los Angeles,47323,Urban,Rural,8278,67.2,2026-01-26,4,Month-to-Month,DSL,Yes,1,Android,13,No,No,No,No,Yes,No,No,312.2,1224,1613,16,12,39,133.96,535.84,535.84,133.96,535.84,5.77,None,No,Mailed Check,0,1,10,12,3,2,21.3,7,Churned,Yes,2025-06-19,Moved Away,0.33,Low,Yes,No
C007368,Customer 7368,Male,60,Married,1,Retired,Medium,Consumer,30686.62,South,Texas,Houston,39644,Urban,Rural,1133,61.2,2022-04-07,108,Month-to-Month,Cable,Yes,2,Tablet,60,Yes,Yes,Yes,No,Yes,No,Yes,372.0,2193,1025,15,1,121,109.73,11850.84,11850.84,109.73,1316.76,0.5,Seasonal,Yes,Electronic Check,0,1,4,-43,0,1,51.9,6,Active,No,,,0.45,High,Yes,Yes
C007369,Customer 7369,Male,79,Single,4,Business,Low,Business,16072.27,Northeast,Pennsylvania,Philadelphia,49446,Metro,Rural,8927,62.0,2018-02-08,87,Month-to-Month,Cable,Yes,2,Android,33,No,No,No,Yes,Yes,Yes,No,128.6,285,169,12,7,112,78.14,6798.18,6798.18,78.14,937.68,25.19,None,No,Credit Card,6,2,9,59,3,1,13.6,4,Active,No,,,0.33,Low,No,No
C007370,Customer 7370,Female,26,Single,1,Student,Medium,Business,13881.3,Midwest,Michigan,Detroit,36533,Suburban,Urban,8175,62.8,2022-04-09,47,One Year,Fiber Optic,Yes,5,iPhone,6,Yes,Yes,Yes,No,Yes,Yes,Yes,321.2,1679,813,17,10,35,108.06,5078.82,5078.82,108.06,1296.72,5.42,Seasonal,No,Mailed Check,1,3,4,-78,3,3,9.1,1,Active,No,,,0.28,Low,No,No
C007371,Customer 7371,Male,42,Divorced,4,Government,Medium,Premium,1136.08,Northeast,New Jersey,Newark,45655,Metro,Urban,1787,91.6,2024-07-03,7,Month-to-Month,DSL,Yes,2,Android,42,No,No,Yes,No,Yes,Yes,Yes,351.8,3263,1626,2,15,125,92.99,650.93,650.93,92.99,650.93,28.06,Retention,Yes,Electronic Check,0,3,2,-27,3,0,21.8,2,Active,No,,,0.45,High,No,Yes
C007372,Customer 7372,Male,36,Single,5,Student,Low,Consumer,1503.58,Midwest,Ohio,Columbus,67076,Metro,Rural,5928,78.3,2018-01-30,16,One Year,Cable,Yes,2,iPhone,34,No,No,Yes,No,No,No,No,124.4,1651,1743,4,20,121,39.57,633.12,633.12,39.57,474.84,27.31,Seasonal,No,Bank Transfer,6,3,4,48,0,0,46.3,3,Churned,Yes,2025-12-07,Competitor Offer,0.2,High,No,Yes
C007373,Customer 7373,Male,43,Divorced,2,Government,Low,Consumer,10386.7,Northeast,Massachusetts,Boston,69323,Urban,Urban,9177,85.6,2025-09-28,41,Month-to-Month,Fiber Optic,Yes,5,Android,36,No,No,No,Yes,No,No,Yes,220.2,3106,2637,21,12,17,111.86,4586.26,4586.26,111.86,1342.32,10.58,None,Yes,Bank Transfer,1,0,10,-89,2,0,33.1,10,Active,No,,,0.33,High,Yes,Yes
C007374,Customer 7374,Female,64,Divorced,2,Government,Low,Family,27771.2,South,Florida,Miami,14133,Urban,Rural,7556,96.2,2018-01-06,87,One Year,Fiber Optic,Yes,6,Router,50,No,Yes,Yes,Yes,Yes,No,Yes,467.2,3527,2227,24,12,98,127.44,11087.28,11087.28,127.44,1529.28,6.37,None,No,Credit Card,2,1,7,-90,1,0,17.5,4,Active,No,,,0.08,Medium,No,No
C007375,Customer 7375,Female,41,Divorced,0,Student,Low,Business,8835.66,Midwest,Illinois,Chicago,21559,Metro,Urban,4744,74.6,2025-08-29,38,One Year,DSL,Yes,2,iPhone,24,No,No,No,No,No,Yes,Yes,58.5,2606,858,30,15,26,94.05,3573.9,3573.9,94.05,1128.6,28.11,None,No,Electronic Check,5,2,5,34,3,5,70.4,6,Active,No,,,0.16,Low,No,Yes
C007376,Customer 7376,Male,62,Single,2,Student,High,Consumer,974.72,South,Georgia,Atlanta,94519,Metro,Rural,6647,93.9,2018-04-22,8,One Year,Cable,Yes,5,iPhone,20,No,Yes,No,No,No,Yes,No,398.0,3734,2167,26,8,57,87.24,697.92,697.92,87.24,697.92,17.1,None,Yes,Bank Transfer,3,3,8,-81,5,3,17.1,1,Active,No,,,0.16,High,Yes,No
C007377,Customer 7377,Male,24,Single,2,Business,High,Consumer,13749.68,South,Georgia,Atlanta,64988,Urban,Rural,3850,63.8,2019-03-28,85,Month-to-Month,Cable,Yes,4,Tablet,43,No,No,Yes,Yes,No,No,No,274.9,1603,1300,8,6,64,68.17,5794.45,5794.45,68.17,818.04,29.39,Seasonal,No,Mailed Check,1,0,4,-12,3,1,60.7,5,Churned,Yes,2025-03-28,Moved Away,0.45,High,No,Yes
C007378,Customer 7378,Male,58,Single,0,Government,High,Consumer,12661.97,West,Washington,Seattle,47993,Urban,Rural,1335,83.8,2024-03-15,64,One Year,DSL,Yes,5,Android,31,No,No,No,Yes,No,No,Yes,38.2,2449,2507,14,2,9,75.41,4826.24,4826.24,75.41,904.92,0.95,Seasonal,No,Mailed Check,2,1,1,42,1,2,4.8,9,Churned,Yes,2026-03-27,Service Issues,0.2,Medium,No,Yes
C007379,Customer 7379,Female,32,Single,3,Retired,Low,Premium,2536.62,Midwest,Illinois,Chicago,14660,Metro,Urban,5048,95.2,2018-11-24,33,Two Year,Cable,Yes,2,Android,44,Yes,Yes,Yes,Yes,No,No,No,402.4,204,2528,12,20,25,49.79,1643.07,1643.07,49.79,597.48,12.9,Retention,No,Mailed Check,4,0,2,-72,2,1,64.0,2,Active,No,,,0.2,High,Yes,Yes
C007380,Customer 7380,Female,77,Single,3,Retired,Medium,Premium,32231.9,Midwest,Michigan,Detroit,85378,Metro,Rural,3415,66.0,2021-07-27,112,Month-to-Month,Fiber Optic,Yes,5,Tablet,1,Yes,Yes,No,No,Yes,No,No,290.6,955,1337,12,18,26,119.31,13362.72,13362.72,119.31,1431.72,2.54,Retention,No,Bank Transfer,5,1,7,80,1,0,52.1,5,Churned,Yes,2025-10-28,Service Issues,0.33,High,No,No
C007381,Customer 7381,Male,26,Divorced,3,Business,Medium,Family,4873.08,West,Nevada,Las Vegas,69143,Urban,Urban,5019,66.6,2024-05-08,22,One Year,Fiber Optic,Yes,5,Tablet,30,No,Yes,Yes,Yes,No,No,No,222.6,1895,777,26,6,173,109.19,2402.18,2402.18,109.19,1310.28,16.2,Bundle,Yes,Electronic Check,3,1,7,-82,3,0,40.4,1,Active,No,,,0.08,Low,Yes,No
C007382,Customer 7382,Male,32,Married,1,Business,Low,Consumer,1345.26,West,Oregon,Portland,25860,Urban,Urban,7655,74.7,2019-01-23,12,Month-to-Month,Fiber Optic,Yes,3,Router,19,No,No,No,No,Yes,No,Yes,229.9,3270,1390,18,20,71,51.75,621.0,621.0,51.75,621.0,1.09,Retention,No,Mailed Check,0,2,8,91,2,2,28.8,5,Active,No,,,0.33,Medium,Yes,No
C007383,Customer 7383,Female,58,Married,4,Business,High,Business,8108.32,West,Nevada,Las Vegas,79398,Urban,Rural,8466,66.2,2019-10-22,77,Month-to-Month,Fiber Optic,Yes,2,Android,11,No,No,Yes,No,Yes,Yes,Yes,257.9,3636,1982,2,20,47,83.51,6430.27,6430.27,83.51,1002.12,10.5,Bundle,No,Bank Transfer,0,3,3,81,3,1,32.8,3,Active,No,,,0.45,Medium,No,Yes
C007384,Customer 7384,Female,46,Divorced,1,Professional,High,Consumer,7695.48,Midwest,Michigan,Detroit,72738,Urban,Rural,6204,90.0,2025-06-17,65,Month-to-Month,Cable,Yes,4,Router,19,Yes,Yes,No,Yes,No,No,No,71.3,2262,739,20,8,148,51.72,3361.8,3361.8,51.72,620.64,22.63,Bundle,No,Mailed Check,1,1,6,49,2,2,72.0,1,Churned,Yes,2025-03-04,Network Quality,0.33,High,No,No
C007385,Customer 7385,Male,39,Divorced,2,Government,High,Premium,7479.26,Midwest,Ohio,Columbus,75382,Metro,Urban,2846,67.0,2019-11-28,87,Month-to-Month,DSL,Yes,5,Tablet,26,No,No,No,No,No,Yes,Yes,186.4,2005,693,10,12,136,37.96,3302.52,3302.52,37.96,455.52,1.32,Retention,No,Credit Card,6,0,7,71,1,3,39.1,6,Churned,Yes,2025-12-12,Price Too High,0.41,Low,No,No
C007386,Customer 7386,Female,52,Married,5,Government,High,Consumer,20578.61,West,Washington,Seattle,83978,Metro,Rural,9139,84.1,2021-04-19,117,Two Year,Fiber Optic,Yes,4,Android,48,Yes,Yes,Yes,No,No,No,Yes,97.5,3609,438,29,0,120,78.33,9164.61,9164.61,78.33,939.96,9.81,None,Yes,Bank Transfer,5,2,9,11,0,1,30.7,3,Active,No,,,0.08,High,Yes,No
C007387,Customer 7387,Female,41,Single,3,Professional,High,Business,6702.44,West,Nevada,Las Vegas,10339,Metro,Urban,6844,78.0,2020-02-06,37,One Year,DSL,Yes,6,Tablet,23,Yes,No,Yes,No,No,No,No,495.5,3955,2031,30,3,122,89.72,3319.64,3319.64,89.72,1076.64,16.58,None,Yes,Mailed Check,2,0,8,27,2,0,18.8,10,Active,No,,,0.08,Medium,Yes,Yes
C007388,Customer 7388,Female,63,Divorced,3,Government,Medium,Premium,9703.68,South,Florida,Miami,30071,Suburban,Urban,6053,68.9,2019-07-04,29,One Year,DSL,Yes,5,Android,4,No,No,No,Yes,Yes,Yes,No,100.5,3682,1920,8,18,64,158.71,4602.59,4602.59,158.71,1904.52,25.86,None,Yes,Mailed Check,1,1,7,-83,4,1,45.4,4,Active,No,,,0.08,High,No,Yes
C007389,Customer 7389,Male,80,Divorced,3,Student,Medium,Business,1626.96,South,North Carolina,Charlotte,75474,Urban,Rural,2052,64.4,2018-09-16,11,Two Year,Cable,Yes,2,Router,5,No,Yes,No,No,Yes,No,Yes,328.6,2815,794,12,16,56,68.84,757.24,757.24,68.84,757.24,15.88,None,Yes,Electronic Check,2,0,2,7,7,1,47.4,6,Active,No,,,0.2,Low,No,Yes
C007390,Customer 7390,Female,28,Married,1,Professional,Low,Business,6893.1,Northeast,Pennsylvania,Philadelphia,42194,Metro,Rural,3534,68.6,2020-04-28,54,Two Year,DSL,Yes,6,iPhone,15,Yes,No,No,No,Yes,No,Yes,306.7,2180,2152,5,18,91,104.12,5622.48,5622.48,104.12,1249.44,23.54,Bundle,Yes,Mailed Check,6,0,1,22,1,2,19.9,9,Active,No,,,0.2,High,Yes,Yes
